0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
-0.039427496,-0.32514852,-0.59630936,-0.033706974,0.23907755,0.00052509503,0.5112973,0.10697186,0.60000384,0.2959259,-0.77988076,1.0540328,1.0961506,1.1719874,0.1920626,-0.11693484,-0.14250077,0.014515736,0.25782093,-0.007191327,-1.3761742,-0.1615486,0.5795968,0.4316262,-0.013321545,-0.13943405,0.56785285,-0.37332714,-0.36136702,-0.12557413,0.33013225,-0.052585997,-0.5710198,0.15971012,0.3636486,0.65067315,0.16439992,-0.0016318305,0.518774,-0.5690082
-0.26286632,0.7090893,1.4444891,0.2915944,0.040080268,-0.040446132,-0.7145888,-0.28249297,0.25749674,0.9075467,-0.87586296,-0.73848003,0.16538118,0.14480889,-0.17823446,-0.7395589,-0.11614529,0.45303944,-0.11508706,0.008573677,-0.63087314,0.819037,-0.63674307,-0.39234376,-0.70011556,-0.40787843,-1.2742201,-1.2913237,-0.23657593,-0.53234583,-0.44471923,-1.4057965,-1.2538218,0.26689872,-0.8550764,-0.032151077,-0.8674189,0.6729043,-0.61765754,-0.52035457
0.19052632,0.8539529,-0.61589366,0.65196157,-0.056327403,0.46896863,-0.7554278,0.14168894,-0.4545324,0.43519017,-0.5263442,0.053145714,-0.31698424,0.071809076,-0.27609015,-0.2875121,-0.83735526,-0.55314475,-0.54582477,-0.087369874,-0.29461753,-0.19611554,-0.36861855,-0.59881914,-0.43984163,-0.34652108,-0.34543374,-0.31430095,-0.26122263,-0.55361724,-0.09318818,-0.21428338,-0.2328846,-0.38733107,-0.0067131114,-0.35833344,-0.18001214,0.041475117,-0.14480327,-0.6956435
-0.26224667,-2.5443234,0.15639143,-0.80419636,-1.04762,-0.20940176,-1.06093,-0.59975266,-0.5624768,0.534237,-1.5288887,-0.24067421,-0.3442366,0.54618156,-0.028238047,1.3252692,0.3621388,1.4524384,0.41413254,0.8545788,0.1767111,1.2245547,-1.4390781,-0.12985575,-0.7689577,0.16232793,-1.1530933,-0.018254071,-0.17127727,-0.011391953,-0.081942804,-0.5347775,0.94342446,0.47125778,-1.2281499,1.045594,-0.97689474,1.4273202,0.1484608,-0.09733978
0.61006993,0.6140928,-1.5613365,0.3353843,-1.0761002,0.7514146,-1.4116632,0.38363555,0.4011096,0.09284419,0.058527842,1.1557432,0.37256128,0.230037,-0.36656445,-0.46429944,-0.22359394,-1.1212574,-0.17248742,-1.6571645,-0.09885387,-0.86791074,1.4595602,0.62195903,1.2739657,-0.5545919,0.12929907,-1.3693749,-0.19939035,-0.3828561,0.00620696,-0.3508618,-0.08006338,-0.80533683,1.2395025,-0.13823584,1.0119092,-0.17519984,0.20988606,-0.21839145
1.0136505,0.10220005,-0.060428385,0.16575824,-0.87188053,-0.5453045,-1.4939415,0.017792476,-2.2292273,-0.8927769,-1.5052876,0.6803146,-1.1445841,-0.7727036,-1.6386334,-0.6496809,-0.8677183,0.05783853,-0.38808203,0.5987344,-1.5030782,-0.53410393,-1.8254834,-1.0042993,-0.8759284,-0.28260788,-0.79757756,-0.53680706,-0.7104702,0.37598607,-0.31154987,0.0008823222,-0.4278353,0.14584649,0.63778454,0.4649177,-0.55248815,0.61848295,0.4510197,0.8634529
0.34219643,-0.803131,-2.0164802,-1.2100669,-3.1849353,-1.9858339,-1.1371766,0.6841669,0.24342376,-1.5965711,-0.2857541,-0.20451377,2.812007,-0.758896,0.6109197,0.5698262,1.678483,-0.2874127,0.6591732,0.44093066,-0.7947739,-1.3423643,0.061334085,-0.74729604,-0.28404355,-0.9251163,-0.64199215,1.437543,-0.25362492,-0.22799571,1.231212,-0.63196546,0.2005063,-0.7240791,0.8445587,0.6285364,0.98433906,-0.3560508,-1.1912814,0.47347826
-0.8450572,-1.078777,1.0490166,0.73894787,0.74393725,-0.67666525,-0.14517687,1.2831215,-1.3254905,-0.7116427,0.44253227,-2.196179,-1.1885285,1.8413221,-0.15353218,-1.0818052,0.7575682,0.8221002,2.8980367,0.5916745,2.0667222,3.1674254,1.5879089,0.11468072,-0.6386531,2.1485534,-0.54580086,-1.7592711,-3.1437142,-0.6084539,-1.6930814,0.45144755,-0.9820559,-1.7652289,0.0013049007,1.4756703,0.6514937,0.38418174,3.587905,2.563306
1.1247499,0.24767199,-0.10522361,1.6277535,-0.7420368,-0.36651137,0.7863632,0.37106913,0.67431337,0.1355546,-0.67992294,1.1562155,0.27517682,0.6088683,-0.28227657,0.6006495,-1.2441391,0.06386675,-0.37810013,0.94553113,0.86551636,0.45067278,0.2757841,1.7367074,-0.1057433,0.3478405,1.4146646,1.1763285,0.072818846,1.164186,0.38945976,1.9346977,0.57369196,-0.22974029,1.2856026,1.2141232,0.19573106,0.7289536,0.85268176,-0.56183225
-0.13890675,-0.40097904,-0.9299037,-0.7041562,-0.27708513,-0.9414857,-0.05321809,-0.9531043,0.73943305,0.16491385,0.50522363,1.0284268,0.06791716,0.41695517,-0.53779036,-0.43452924,-0.24151543,0.26026243,0.4822376,0.41083875,0.08781424,0.25599867,-0.49302685,0.06500113,0.313545,0.578166,0.68756425,0.011532343,0.25789797,-0.212691,0.46157306,-0.8523615,-0.19612378,-0.41261622,-0.05048045,0.211073,0.7507462,0.556389,0.6614942,-0.062903635
-1.3050929,1.7846828,0.10719275,-0.81706375,2.307168,0.5774346,1.6074086,0.5421244,1.1134586,0.22111861,1.5809697,-0.6522668,1.3241478,-0.29395568,1.048932,-0.08576728,0.5240492,-0.37757874,0.93736744,-0.81698465,0.9864765,-0.42335865,0.72087157,-0.18681926,0.53815293,-0.31600112,1.0369713,-0.3395339,0.7935508,-0.28960404,0.54422957,-0.5936516,-0.007683088,-0.58755934,-0.08657507,-0.48564476,0.38246533,0.1314731,0.03304364,-0.07737921
-0.36302033,-0.62839174,-0.60627174,-0.09336195,-0.6319099,1.6329123,-0.36956337,1.665747,-0.67492473,-0.27707145,-0.39527956,1.5298021,-0.92063135,2.0297766,-0.84012496,-0.2108453,0.2662974,0.016467668,-0.17279448,0.89435065,-1.5822455,-1.719653,-0.6620047,-0.401583,-2.4995422,-1.1910655,-0.37977117,1.1441097,-0.91245204,0.1114941,-1.0936154,0.087083675,-0.33978152,0.7478268,0.790647,0.71160436,0.9734445,0.29361752,0.46592402,1.471943
0.29726258,-0.7859485,0.09173763,-0.3151485,-0.01982708,-0.22016974,0.12469813,0.5934602,0.7096943,0.81537277,0.8652778,0.41797137,0.70996,0.32475334,0.30284142,-0.010603379,0.4358317,0.28626537,0.24580406,0.3632478,0.523491,0.5312254,0.49596027,0.58168346,0.20497479,0.21237831,0.65877336,0.6250818,0.5316371,0.44804624,0.47954455,0.31420836,0.16228406,0.8518054,0.56325066,0.60956377,0.2605509,0.07613082,-0.14946276,0.10035873
0.6591525,1.36897,-1.3393909,1.2581894,-0.14725284,0.18170829,0.19278714,-0.8918075,0.4104322,-0.9298185,1.5443054,-0.7717023,0.7352482,-0.9422832,0.17658101,-0.7585893,0.9172103,-0.57975894,0.16718207,-1.184731,-0.18188012,-1.2193085,0.0022356508,-1.1005212,0.08126908,-1.3563778,0.053384718,-0.5287879,0.38047954,-1.2007339,-0.1886469,-1.1881481,-0.18572406,-0.8018721,0.1362443,-0.34605405,0.6027673,-0.016445128,0.20582505,-0.3686592
0.024075622,0.01329056,-1.1076277,-1.458068,0.049593918,-0.12613408,-0.21482448,0.22223753,-0.20641771,-0.10237433,0.2856668,0.48383254,0.15713708,0.64056545,-0.14497338,0.37991387,0.33426598,0.2850798,-0.8215642,-1.441334,-0.84354323,0.4836539,1.0017973,1.433498,-0.1642395,-0.14625333,0.02923776,-0.8761188,-1.6880201,-1.1516002,1.1427556,1.7420319,0.67832553,1.015624,1.0573767,-0.03378024,-1.1217045,0.10293161,1.189317,-0.2894429
0.49540767,-0.78623456,0.4685811,1.1825855,0.7765565,0.416812,0.5582024,0.8664643,0.023079438,1.1053495,0.044871796,0.53654253,-0.8312951,0.25000313,-0.3658126,0.50372714,-0.20286335,0.3813259,-0.7182114,0.89605165,-0.4509368,2.0520952,-1.716093,0.7456168,-0.8877844,0.15852012,-1.044019,0.5503893,-0.12813441,0.9720456,0.05644974,0.36670476,0.55394775,0.4163487,-0.54239464,0.53001475,0.57915515,0.77144325,-0.6756151,-0.7715859
-2.6058109,0.49046677,1.2946231,-0.2615314,0.23594522,-0.36719546,0.078800276,-0.8479333,0.52414334,-0.39560655,0.9848026,-0.07483826,1.0666304,0.1999558,0.83579475,-0.5200793,0.79977316,0.01290497,1.0429715,-0.18864028,1.0049253,-0.019396627,0.82148004,-0.3988032,1.0182436,-0.36770567,0.64590704,-0.4911614,0.58985,-0.105227225,0.6712219,-0.23825166,0.6754677,-0.10802426,1.0685316,0.23072901,0.8384092,0.29677394,0.6186538,-0.16992186
1.6181039,-1.2974987,0.32753804,0.86506075,0.5438555,1.813937,-0.9867608,1.4446263,-0.821938,0.84459734,-1.9005706,-0.20094009,-1.2775915,0.20349912,-1.3058534,0.2795304,-0.46286553,-0.2595086,-1.0562332,0.056794897,0.6741581,1.7512398,1.408573,1.6084499,-0.08755721,0.56898654,-0.70543516,1.2099897,-0.086566836,-0.2729913,-1.4244074,-0.91992885,-0.43447167,0.21718515,-1.7758904,-0.6816276,-1.0052736,0.51203305,-0.43211994,-0.40504447
0.5900469,0.009326014,0.124552056,-0.028562002,0.64309585,0.9274991,0.5736091,2.214024,1.3993102,0.5927369,0.03888892,1.5018226,1.912822,0.69757706,-0.19916871,0.36687282,1.2192149,0.087717965,-0.97277355,1.6038579,2.3135786,0.7409991,-0.7756389,1.4726218,1.130854,0.99149716,1.3705431,0.4226334,1.1484535,0.5517857,1.3614557,1.0043001,-0.55426633,-0.9430968,2.032246,2.0803695,1.3244903,1.1421316,-0.6028042,0.81455016
0.88748884,0.2620104,-1.3049879,-0.6162326,-0.37913397,-2.4163861,-0.54430693,-1.7014052,-0.92272425,-0.49972382,-0.091329366,-0.60776454,0.04744688,0.53788245,1.0253915,0.7046525,0.6909935,0.68024266,-0.01985578,-1.3467157,-0.95705307,0.6098211,-0.22262445,-1.8932914,-2.74605,-2.7323587,-1.8600848,-0.17370702,-0.13076995,-1.3899493,-0.81396735,0.39586553,0.59980905,0.2588264,-0.36402592,-0.64621425,-0.7846123,-0.54786444,-0.5050044,-0.12250461
0.24275254,0.78032047,-0.9718151,-1.6667602,-1.2539088,0.77822274,1.3234867,1.0382419,-0.87633884,0.76594317,0.805187,0.06294637,1.050856,-0.015530381,-0.43507117,-1.658246,-1.2080768,-2.1738331,-0.5817328,-0.6049064,-0.9805405,-1.7401711,1.3454837,-0.23100539,-0.43530834,-0.4732116,0.49379283,-1.3715365,0.56135905,-1.1568916,0.48573658,-0.84260505,-1.2184141,0.24525023,-0.17257091,0.6499524,2.1958263,-0.5630438,0.46375293,0.43220392
0.32689217,-1.0929089,-0.19078103,-0.12350965,-0.8184826,0.35336494,-0.25216556,-0.95586604,-0.4926223,0.672824,0.036462568,0.37884653,1.3554906,-0.36751065,-0.69625896,0.09582619,-0.2064785,-0.25356635,-0.91608256,0.037000857,0.5384746,1.3013238,0.44509453,0.8564588,-0.20457095,0.17191094,-1.6204562,0.2796104,-0.4732031,-0.39803928,-0.8584405,0.764369,0.34369785,-8.374813e-05,-0.8409796,0.22024977,-0.92248553,-0.2145723,0.48614466,0.1649534
0.13004091,-0.30174622,1.2446808,0.39355615,1.0078605,1.4303671,0.5922512,0.7751188,0.19650835,0.22270355,-0.7926173,0.20342685,-0.7768373,-0.015248018,-0.69798946,-0.224797,-0.5863808,0.17323966,0.0466752,0.4495043,-1.0904967,0.7406101,-0.46649647,-0.34857193,-0.4174516,0.21348917,-0.8296294,0.5970688,-1.3405188,0.64843374,-0.96048784,-0.1023976,-0.7764689,0.4855178,-0.67911345,0.59444535,-0.78481096,0.4357387,-0.32431644,0.39458007
-0.6956657,-0.22566952,0.8291177,-0.21616954,1.1956923,0.19498165,0.7410886,-0.3418291,0.8760788,-1.0089283,1.365001,-0.42058024,1.5976813,0.27569976,3.0557678,1.0206158,0.8695027,-1.8561058,-0.742262,-0.37202665,1.6168424,-0.3986789,-1.2419618,-1.9693372,1.099274,0.7354939,0.6498321,-0.363022,2.692048,2.096769,-0.46075544,-2.4261255,-0.095022604,0.037023228,-0.6918036,-1.1483709,-0.39279625,-2.3559816,-2.2079766,1.0746458
0.05260775,0.55853087,1.3098432,0.6823823,0.6082671,-0.75189036,0.11956573,0.07780235,0.87113404,0.83404964,-0.027775908,0.15691884,-0.33353174,-0.7114305,-0.7730717,-1.9890072,-1.176227,-0.30255473,-0.16692536,-0.042534348,-1.1832701,-0.97357637,0.11028697,0.5345618,-0.24668919,-0.19012631,0.17338787,-0.28585267,-0.88610446,-0.2851919,-0.32658932,-1.3461847,-1.1195427,-0.9038581,-0.46379247,-0.5425987,-0.21799779,0.12766214,0.83892566,-0.3988275
1.0977411,-1.5660313,-1.3578569,0.76620543,-1.7926557,0.18993267,-0.44304353,0.16592842,-1.1072015,-0.12310924,-0.39247677,0.5772854,-1.0327482,0.059488542,-1.8295019,0.6310095,-0.5915446,0.7682585,-1.3732191,0.5111973,-0.028658371,1.0472203,0.3297521,1.2354728,-0.21034823,1.4269224,-0.23808579,0.73830736,0.1898539,1.6898272,0.13313857,0.8766476,-1.0452753,0.5987662,-0.810762,2.4159896,0.9763511,1.6416695,-0.9117769,0.43381533
0.6571011,-0.40874895,1.3689932,0.02981845,2.1358283,0.05291692,0.61790335,1.9160484,0.2687448,1.0228415,-0.05772014,1.2165822,-0.50545514,1.3252935,-0.10131859,1.1402178,-0.3058746,0.9515025,0.05950282,0.8161964,0.30355868,0.66773254,0.13438231,0.9768715,0.044670165,0.8611497,0.50207883,0.67686826,-0.009073414,1.5580378,0.69771934,0.8802788,0.53206307,1.168941,0.43054438,0.98642206,1.1225501,0.7385523,0.54197377,0.53125185
-1.141884,1.0552933,0.5613152,0.3863853,0.5123617,0.5066261,0.5476478,0.50468236,0.28211594,0.52981657,1.3340521,0.23518002,1.2024121,-0.3278243,0.7933878,-0.34520924,0.23404682,-0.2466976,-0.039575025,-0.9001496,0.0736831,-0.05875939,1.3910784,0.116634876,0.6653463,-0.793364,0.24912918,-1.1141721,-0.023239708,-0.24227889,0.73187137,0.011681778,0.38069355,-0.22356792,1.4511317,-0.1517173,0.6617781,-0.6119225,0.2782664,-0.10367689
-0.16275865,0.80825156,1.6152332,0.12658474,-0.34090433,-0.35219744,0.3229372,-0.46116203,-0.31425738,1.5616019,-1.2281722,0.5353108,-0.28990552,0.5690506,0.4186669,-0.71963674,0.4273312,0.42634514,0.57697475,-0.93853354,0.43214223,-1.1001092,0.23171325,-0.45363325,-0.5629826,-0.101240374,-0.4167986,-0.4569335,-0.22320803,-0.04239475,-0.25902504,0.5649691,0.46686035,0.37900063,0.41444322,1.1385176,0.19726634,0.6679131,1.5821657,-0.22431356
-0.13933125,-0.5679484,-0.23611274,0.041901525,-0.8850983,-1.4866776,-0.39475286,-0.9792504,-3.1174295,-0.09259387,-0.8602114,-0.9004514,-0.6502016,-0.2913561,-1.140267,0.79312,-0.49288756,-0.89984596,1.3555142,-0.3235125,0.87633336,2.2370968,1.8434767,0.24074955,-0.315213,0.16959763,0.02962121,1.3077335,0.48045504,-1.0049574,-0.06723206,-1.7779377,-0.35993022,-0.5968194,-1.0334424,-0.6704741,-0.35700515,0.2800892,0.69675225,0.18383291
0.097386755,-0.25852725,-0.45548975,-0.33202493,-0.47864687,-0.9194591,-0.35340497,-0.4459508,-0.8241217,-0.18612424,-1.2304689,-0.37462616,-1.1971198,-0.38403362,-1.0830765,-0.8219068,-0.6003302,0.13451011,-1.0922804,-0.36652264,-1.0393724,0.06981595,-0.4148623,0.092986375,-0.2914828,0.4454238,-0.2327125,0.30329683,-0.05177871,0.2914567,-0.31682137,0.019014856,-0.28450954,0.12705815,-0.028017791,0.654197,-0.2419671,0.24875385,-0.015584325,-0.32629165
-1.4028366,0.21891728,1.7375652,-1.1584315,0.0051317182,-0.546193,-0.33865407,-1.5231338,-0.58353907,-2.0788186,-0.038473282,-0.8165353,0.6674243,-1.0321381,0.4100601,-1.4392506,0.5380848,-0.8927196,1.1186593,-0.08843216,0.7019193,-0.71774566,1.463171,-0.5050917,0.8172916,-1.2342056,-0.04183676,-1.0623628,-0.55013514,-0.7851681,-0.028585212,-0.5725062,-0.011020133,-0.37977722,-0.068549104,-0.32690904,-0.3656651,-0.17911339,0.010188858,-0.43618956
0.119324215,-0.864415,0.43357095,0.42720515,1.0598158,0.30114105,0.91192424,0.71873146,0.6172195,0.84355545,-0.42035085,0.74211264,-0.4718548,0.6277969,-0.58395875,0.95139563,-0.47836366,0.25366056,-0.11877058,1.2686542,-0.6732566,1.1130888,-0.053067997,0.7110882,-0.22503756,1.1745491,-0.8072013,0.5558476,-0.90813905,0.8566224,-0.17359318,0.4970725,-1.0588795,0.5530511,-0.1696682,1.1795096,-0.7228585,0.61347127,-0.37540457,0.22000448
-3.2088442,0.9037776,-0.26102394,-0.7855734,1.5354112,0.27580425,2.061214,0.7233492,-0.1161473,0.18916862,0.89591104,-1.097737,0.31879395,-1.1269308,-1.3478404,-0.7165542,-0.6414864,-1.6523448,2.0151622,-0.13652506,-2.5346112,-1.8486916,1.1220769,-0.38332826,-0.758588,-2.0917203,-0.07865765,-0.9382931,-0.6603227,0.30948186,0.7522148,-3.386861,-1.7761678,-0.904684,-0.20836236,-1.8375221,-0.08983915,-0.2181428,-0.20713487,-1.9019144
0.2640306,1.4697199,0.74470025,-0.4085362,0.26950303,-0.96313196,-0.78180355,0.137687,-1.0075301,-0.6371517,-0.68215,-1.2401714,-2.015812,-2.9518638,-1.6137794,-1.4032834,-1.599662,-0.89851016,0.4918244,-0.16911423,-0.7376894,-1.4863088,-1.4138074,-1.2562306,-1.8971448,-3.8317432,-0.9485881,-0.3995337,-0.7729226,-1.7970425,0.6227229,0.38066456,0.3018273,-1.5531436,0.32055682,-1.7084641,-0.007888735,-0.10893233,0.2588709,-0.9575127
1.0153213,-0.81968147,-3.453308,-2.807466,-2.7146401,0.99136883,1.5912952,1.795444,0.07666675,0.6987665,-0.027614346,0.31945115,-2.3246605,-1.3148093,0.8452227,-0.5108683,0.4604557,2.6148257,0.856782,0.35921732,1.328098,-1.4271401,-2.0316424,-3.11953,-0.8190251,0.23129424,-1.3623133,-0.50800574,-0.25530922,0.4162454,-1.0088385,-1.2485338,-1.5910001,-0.21873942,0.4948604,-0.14925063,0.36320886,-0.25203156,-1.4031314,-1.2765288
0.5975727,-0.7507571,0.5926095,0.73662525,-0.7489119,0.7492492,-0.6139649,0.5095287,0.03806949,-0.18835229,-1.1632502,0.16318358,0.062428985,1.7239393,-0.06595686,0.6945564,-1.5133796,-0.04416713,-2.158531,1.4294223,-0.5998125,0.5140761,0.3170183,0.21993215,-0.21300015,0.39333045,-0.77511436,0.5102802,-0.41693196,0.9986629,-0.6764465,0.81791997,-1.1001678,-0.13846527,-2.3304875,1.7407959,-0.9216239,0.8796369,-0.1054772,0.122114584
-1.7287976,-0.6205797,-0.4206191,-1.2055569,0.019002598,-1.2262905,-0.42816344,-1.1177448,0.0795195,-0.7818187,1.0201281,-0.058317386,1.3708278,-0.13460435,0.9713069,-0.33609378,1.013066,-0.17352088,0.5873078,-0.519697,0.4244987,-0.31810203,0.05257327,-0.77870274,0.022329034,-0.799927,-0.10055199,-0.84101284,-0.2908099,-0.67669964,-0.117417954,-0.70942855,-0.44730937,-1.0637338,-0.53568506,-0.7594834,-0.6020181,-0.42686412,-0.32442793,-0.62375534
0.84899896,-2.2352557,-0.45954913,0.64828646,-0.06991979,0.3467364,-0.49351707,0.5771552,-0.5651523,1.370753,0.25030753,0.2614166,-0.63809633,1.0671803,-0.18198422,-0.5265832,-1.391647,-0.32432148,-0.06241031,2.481659,-2.5787892,0.5046294,-0.37516537,2.1609163,-1.1783354,0.75970274,-0.6753731,0.08216782,-0.72399884,-0.2706853,-0.53128576,-1.2560296,0.003417782,0.13880812,-0.31426758,0.488444,-0.5778994,1.4033887,1.9710959,1.7943401
-0.92199916,0.4653337,-0.07104519,0.65674335,0.13115624,-1.8073965,-0.70851797,-1.4546605,-2.094502,-2.2524521,-0.9096487,-2.1104827,-0.95186716,0.31277213,0.5523992,-0.24354441,0.955606,0.35319832,-0.5466356,-0.8065935,-0.5521536,-1.4854109,-0.33725402,-1.7216896,-0.75680137,-1.1756605,0.91734517,-0.8572663,-0.031132562,-0.081055515,2.9370284,0.8484386,0.69150734,1.3990978,1.68096,-1.2377129,-0.7724267,0.7863859,0.64225316,-1.3169655
0.76240426,-1.0532048,0.9430822,0.43977427,0.3634426,1.5599575,0.34486917,2.443848,0.20987771,-0.71825117,0.44812348,1.5436976,-0.7197262,1.1110967,-0.9405887,0.57585984,-0.998423,0.3271791,-0.22628629,0.16036679,-1.0112698,1.1142883,-0.32393035,-0.23076268,0.33915955,0.7441153,0.28949395,0.8384156,-0.575373,1.0710381,-0.43941438,0.5514604,1.85223,-1.1518648,-0.61857396,0.8584642,-1.2406427,0.9936191,-2.5007415,1.9770918
0.7802923,0.23522815,-0.5818105,-0.21655501,0.09615005,-0.6217488,0.26148212,-0.056766946,-0.6554777,0.431651,-0.13332576,-1.4551922,-0.023644917,-0.33755255,0.06504354,1.1063668,0.5922596,1.3535129,0.52735585,0.3226334,-1.5218878,-1.5242509,-0.9802246,0.8239973,0.20913506,-2.0358226,-2.0967588,1.7515936,0.8344281,-2.4626899,-3.1951435,-0.6999874,2.7721071,2.5953805,-0.2553583,-0.2833726,-1.5073329,-3.2240465,-0.4039618,2.6208596
1.0896587,-1.3807727,0.34935847,-0.25252822,0.20021811,0.502185,0.1983229,0.19556488,0.3045335,1.4659734,-1.1803042,1.2914723,-0.11377757,3.036779,-0.35935545,-0.31359413,-0.8356181,1.5579919,-0.9228169,0.21939151,-0.794572,1.1244535,-0.21823215,0.44217035,-1.4492173,1.120067,-0.33545348,0.124854945,0.06384356,2.4491167,-0.055239774,1.5414972,-0.4147517,2.227046,0.11052869,0.97709036,0.01043383,0.7321236,-1.0830449,-0.31483224
0.17349535,1.2986223,0.8832532,1.9079643,1.2569085,0.16420627,0.10711812,-1.5977215,-2.5678487,-1.1368071,0.9406594,0.82986456,0.0997475,0.6436793,0.45884123,0.16385266,1.2779948,0.67289126,0.095653065,-1.1190312,0.15535137,-2.0562572,-0.26292548,-0.6295913,0.9743001,-0.87617415,0.22880085,-0.6538526,-0.56774205,-2.088653,0.7809907,2.115691,-0.55951524,-1.7882102,1.0332505,-0.691578,0.066561125,0.068610154,0.18581888,-1.2122438
0.9158054,0.80131227,-0.5787225,-0.7942357,-0.8774536,-0.8482027,-0.98891467,-0.86807626,-1.3363253,-1.6277444,-0.9022219,-0.35712498,-0.2960804,-1.0699469,-1.4735565,-1.4295876,-1.2648871,-0.5258638,-0.7810616,-0.33855155,-1.5110385,-1.6318771,-1.3367516,0.42149502,2.0460634,3.0660112,1.8998724,-0.100385934,-1.180546,-0.32029092,1.1721138,1.1234381,0.38080937,-1.8759218,-1.1974008,-0.42972708,1.8631679,0.32232854,0.15792842,-1.1018608
-0.11950245,-0.16612628,0.023296738,1.1301718,-1.6239117,0.5023507,-1.0478888,-1.0538259,-0.4442609,-0.3288926,-1.4006714,-0.24808617,-1.1124747,0.89843464,-0.53696096,0.6708384,-0.98269504,-0.8783431,-2.2650316,0.0859199,-0.8972849,0.36183536,-0.5510995,0.26263407,-0.7583127,-0.12445186,-1.4298012,0.45568702,0.017176528,0.62993366,-0.86649334,-0.51409996,-0.79233885,-0.3159072,-0.0024018541,0.9250601,1.2889059,0.37175515,-0.16310468,-0.64711875
0.31503886,-0.86955166,1.8409276,0.31739542,0.32803974,1.562037,0.08693586,1.1977837,0.038352933,1.9868273,0.4240658,-0.16392678,1.2331115,0.42499536,-0.9449891,1.6933645,-0.58114225,0.46026573,1.6047055,0.17728789,0.63965094,1.1372807,0.92152786,-0.14222465,0.8322674,0.95214653,-1.1667219,1.3654478,-0.16598684,-0.31138453,1.449944,0.05346885,-1.7897604,1.7415799,-1.5018363,0.29945722,-0.8771317,0.772168,-0.46622497,0.7702136
-1.1305779,-1.7866665,-3.8316982,-2.715742,-2.0786674,-0.85866916,2.7856927,2.9379158,-1.9114199,1.5904783,3.8116288,-0.9829984,-1.1628186,-0.2385742,0.1261409,-1.0018064,0.8123949,-0.46496266,0.9711085,0.83985204,0.1575707,0.20185861,-0.63341373,-1.2405698,-0.027510528,-1.7433919,0.07671484,0.17857343,0.81549656,-0.52637154,1.9318887,-0.503397,1.2018529,-1.4361941,-0.27223298,-0.97765946,-0.032492556,0.83538705,-2.106241,0.9970272
-0.11452716,-0.012993098,0.19104739,0.41308862,0.43640584,-0.29000023,-0.32267207,-0.23625383,0.30054075,0.99098694,0.9191987,0.7398292,-0.033603217,0.037746746,0.6525462,1.3919566,0.40865746,0.107514866,0.30677795,1.1442147,-1.3249522,-2.3863103,-0.7440547,1.0148973,-0.73267376,-0.5385586,0.75357157,-0.1442815,-1.6910133,0.79930353,0.17147455,-3.1513088,-0.7256806,0.17480062,0.32846233,0.8834121,-0.05956061,-0.99815893,1.3680062,-0.7398027
1.4348413,-0.67618793,-2.671699,0.101212405,-0.1299534,-0.40005183,-0.9307104,0.33673534,-0.42015728,0.49847698,-0.83500594,-0.036093313,-0.37406155,-0.14518751,-2.1298246,0.61516076,-0.80329347,0.23126592,0.6495916,0.07703289,-0.29450616,0.64667076,-0.38028902,-0.8281803,0.09491411,-0.59034073,-0.8531613,0.20848607,-0.2763367,-0.5590262,0.8625107,0.42076066,-0.9351482,1.6581899,1.4301707,0.44282734,2.057374,1.328231,-0.35161003,2.3200865
1.7751305,-1.3381243,0.24437882,-0.47671482,-0.8329419,-0.21998924,-1.889425,-0.9193476,-2.3511744,-1.7196292,-1.6139239,-1.8187717,-3.6730502,-2.8483498,-3.5943944,-0.7463271,-2.882724,-1.0470959,-2.8837774,-0.25389078,-1.6026572,-0.59337246,-1.9903569,1.3318781,-1.2143564,0.21254009,-0.9383351,-1.2800153,-1.1829106,0.33820978,0.123688795,-0.60020536,-1.5519748,0.2052688,-2.714279,0.2522791,-0.9130353,1.488314,0.309622,-0.11425613
-1.1366736,0.89422965,0.42678076,-0.005487507,0.64387995,1.4790372,1.7546247,0.7719943,0.73936003,-0.023015287,1.9082227,0.4121892,0.9942473,-0.6409259,0.95697683,0.31995165,1.2650989,-0.6912591,1.5627848,0.19990909,1.158809,-0.726629,1.1910256,-0.72366124,1.3670055,0.22834837,0.7968902,-0.29451275,1.4906178,-0.19472422,-0.59079397,-0.7797078,0.39179462,-0.40998256,0.332224,-0.12091125,0.16877906,-0.07042723,-0.031479094,-0.2975774
-0.7489507,1.7967384,0.9479035,-0.45769197,-0.011815859,-1.8543699,-0.8231823,-3.5527065,0.21242958,-2.0279024,-0.09298056,-1.0026836,1.0236274,-0.9284283,1.1267275,0.30182225,1.5039299,-0.14847381,2.287225,-0.10251207,0.9814812,-0.4967108,0.2629853,0.30671147,1.1841565,0.19439648,2.4326155,1.1178625,1.5136817,0.78246415,0.1864535,-0.3078387,0.9327885,-0.05879539,0.41780853,-0.49948475,0.34515122,0.59965396,-1.6034492,-1.2381462
